#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-17T19:07:30 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-17T19:07:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/555/A11&-out.max=200&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35550011
#Name: J/A+A/555/A11
#Title: DUNES survey observational results (Eiroa+, 2013)
#INFO	ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	creator=Eiroa C.	    First author or institution
#INFO	cites=bibcode:2013A&A...555A..11E	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2013	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/555/A11	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35550011	    Dataset identifier that can be used for citation
#INFO	publication_date=2021-08-20	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_555_A11_stars:
#Name: J/A+A/555/A11/stars
#Title: The DUNES stellar sample: stellar optical data (table2), positions in Herschel (table10), parameters (table4), optical/near-IR photometry (table3a), AKARI + WISE (table3c), and IRAS + MIPS fluxes (table3d)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	HIP	(I6)	Hipparcos (HIP) star catalogue number	[ucd=meta.id;meta.main]
#Column	HD	(I6)	Henry Draper (HD) star catalogue number	[ucd=meta.id]
#Column	Names	(a20)	Other denominations	[ucd=meta.id]
#Column	SpType	(a9)	MK spectral type	[ucd=src.spType]
#Column	Sp-range	(a17)	Range of possible spectral types	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F8.4)	Galactic longitude (J2000.0)	[ucd=pos.galactic.lon]
#Column	GLAT	(F8.4)	Galactic latitude (J2000.0)	[ucd=pos.galactic.lat]
#Column	plx	(F6.2)	Parallax	[ucd=pos.parallax.trig]
#Column	u_plx	(F5.2)	Uncertainty in parallax	[ucd=meta.code.error;pos.parallax]
#Column	d	(F5.2)	Star distance	[ucd=pos.distance;pos.heliocentric]
#Column	RA2	(A11)	PACS 100 right ascension (J2000.0)	[ucd=pos.eq.ra]
#Column	DE2	(A11)	PACS 100 declination (J2000.0)	[ucd=pos.eq.dec]
#Column	O-PACS	(F4.1)	[0.2/10.5] Optical/PACS100 position offset	[ucd=pos;arith.diff]
#Column	Ex	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	Teff	(I4)	Effective temperature	[ucd=phys.temperature.effective]
#Column	logg	(F5.2)	? log10 surface gravity (6)	[ucd=phys.gravity]
#Column	[Fe/H]	(F5.2)	? Metallicity (6)	[ucd=phys.abund.Z]
#Column	vsini	(F5.2)	? Projected rotation velocity	[ucd=phys.veloc.rotat]
#Column	u_vsini	(A1)	? Uncertainty flag for vsini	[ucd=meta.code.error;phys.veloc.rotat]
#Column	Lbol	(F6.3)	Bolometric luminosity	[ucd=phys.luminosity]
#Column	logLX/b	(F4.1)	? log10 X-ray to bolometric luminosity ratio	[ucd=phys.luminosity;arith.ratio]
#Column	l_AgeX	(A1)	Upper/lower limit to AgeX	[ucd=meta.code.error]
#Column	AgeX	(F5.2)	? Age based on X-ray data	[ucd=time.age]
#Column	logRHK	(F6.3)	? log10 flux ratio, F_CaII_/F_bol_	[ucd=phot.flux;arith.ratio]
#Column	Age2	(F5.2)	? Age based on Ca II data	[ucd=time.age]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	Vmag	(F5.2)	Johnson V magnitude	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F5.2)	Johnson B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	V-I	(F5.2)	Johnson-Cousins V-I colour index	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	b-y	(F6.3)	? Stroemgren b-y colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	m1	(F6.3)	? Stroemgren m1 index	[ucd=phot.color]
#Column	c1	(F6.3)	? Stroemgren c1 index	[ucd=phot.color]
#Column	Jmag	(F6.3)	2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	Uncertainty in 2MASS J magnitude	[ucd=stat.error;phot.mag]
#Column	q_Jmag	(A1)	[A-F] Quality flag for 2MASS J (A=best)	[ucd=meta.code.qual]
#Column	Hmag	(F6.3)	2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	Uncertainty in 2MASS H magnitude	[ucd=stat.error;phot.mag]
#Column	q_Hmag	(A1)	[A-F] Quality flag for 2MASS H (A=best)	[ucd=meta.code.qual]
#Column	Ksmag	(F6.3)	2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Uncertainty in 2MASS Ks magnitude	[ucd=stat.error;phot.mag]
#Column	q_Ksmag	(A1)	[A-FU] Quality flag for 2MASS Ks (A=best)	[ucd=meta.code.qual]
#Column	nIR	(I3)	Additional near-IR photometry (table3b)	[ucd=meta.number]
#Column	SED	(A3)	SED plot from various photometries	[ucd=meta.ref.url]
#Column	S9	(E8.1)	? Flux at 9{mu}m (AKARI/S9W) (1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S9	(E8.1)	? Uncertainty in the flux at 9{mu}m (1)	[ucd=stat.error]
#Column	S18	(E8.1)	? Flux at 18{mu}m (AKARI/S18W)(1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S18	(E8.1)	? Uncertainty in the flux at 18{mu}m (1)	[ucd=stat.error]
#Column	WISE1	(E8.1)	? Flux at 3.35{mu}m (WISE/W1) (2)	[ucd=phot.mag;em.IR.3-4um]
#Column	e_WISE1	(E8.1)	? Uncertainty in the flux at 3.35{mu}m (2)	[ucd=stat.error]
#Column	WISE3	(E8.1)	? Flux at 11.56{mu}m (WISE/W3) (2)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_WISE3	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	WISE4	(E8.1)	? Flux at 22.09{mu}m (WISE/W4) (2)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_WISE4	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	IRAS12	(E8.1)	? Flux at 12{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_IRAS12	(I2)	? Uncertainty in the flux at 12{mu}m (4)	[ucd=stat.error]
#Column	IRAS25	(E8.1)	? Flux at 25{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_IRAS25	(I2)	? Uncertainty in the flux at 25{mu}m (4)	[ucd=stat.error]
#Column	IRAS60	(E8.1)	? Flux at 60{mu}m (IRAS) (5)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_IRAS60	(I2)	? Uncertainty in the flux at 60{mu}m (4)	[ucd=stat.error]
#Column	MIPS24	(E8.1)	? Flux at 24{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_MIPS24	(E8.1)	? Uncertainty in the flux at 24{mu}m (5)	[ucd=stat.error]
#Column	MIPS70	(E8.1)	? Flux at 70{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_MIPS70	(E8.1)	? Uncertainty in the flux at 70{mu}m (5)	[ucd=stat.error]
recno	HIP	HD	Names	SpType	Sp-range	RAJ2000	DEJ2000	GLON	GLAT	plx	u_plx	d	RA2	DE2	O-PACS	Ex	Teff	logg	[Fe/H]	vsini	u_vsini	Lbol	logLX/b	l_AgeX	AgeX	logRHK	Age2	Simbad	Vmag	B-V	V-I	b-y	m1	c1	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Ksmag	e_Ksmag	q_Ksmag	nIR	SED	S9	e_S9	S18	e_S18	WISE1	e_WISE1	WISE3	e_WISE3	WISE4	e_WISE4	IRAS12	e_IRAS12	IRAS25	e_IRAS25	IRAS60	e_IRAS60	MIPS24	e_MIPS24	MIPS70	e_MIPS70
     119	104214	201091	61 Cyg A            	K5V      	K5V              	21 06 53.952	+38 44 57.99	 82.3197	 -5.8181	286.82	 6.78	 3.49	21 06 54.11	+38 44 58.2	 2.0	n	4394	 4.59	-0.25	 2.00	:	 0.144	-5.6	 	 6.18	-4.764	     	Simbad	 5.20	 1.07	 1.13	 0.658	 0.679	 0.132	 3.114	 0.268	D	 2.540	 0.198	C	 2.248	 0.318	D	  1	SED	        	        	        	        	        	        	        	        	        	        	        	  	        	  	        	  	 9.6e-01	 2.0e-02	 6.4e-02	 1.3e-02
     120	104217	201092	61 Cyg B            	K7V      	K7V - M0V        	21 06 55.264	+38 44 31.40	 82.3171	 -5.8262	285.88	 0.54	 3.50	21 06 55.44	+38 44 31.5	 2.1	n	4002	 4.57	-0.39	 1.90	 	 0.092	-5.6	 	 8.45	-4.891	     	Simbad	 6.05	 1.31	 1.27	 0.791	 0.675	 0.067	 3.546	 0.278	D	 2.895	 0.218	D	 2.544	 0.328	D	  1	SED	        	        	        	        	        	        	        	        	        	        	        	  	        	  	        	  	 7.4e-01	 1.5e-02	 8.3e-02	 1.3e-02
     121	105312	202940	HR 8148             	G5V      	G5V - G7V        	21 19 45.625	-26 21 10.38	 21.1811	-43.0983	 55.65	 0.62	17.97	21 19 45.52	-26 21 07.1	 3.6	s	5479	 4.45	-0.36	 1.60	:	 0.690	    	 	     	-4.988	 6.37	Simbad	 6.56	 0.74	 0.85	 0.450	 0.247	 0.273	 5.114	 0.017	E	 4.720	 0.076	E	 4.574	 0.021	A	  0	SED	 8.9e-01	 1.0e-02	 2.0e-01	 3.6e-02	 4.9e+00	 4.0e-01	 4.4e-01	 6.1e-03	 1.3e-01	 3.1e-03	 5.4e-01	 9	 1.5e-01	21	        	  	 1.1e-01	 2.2e-03	 1.4e-02	 5.7e-03
     122	106696	205390	NLTT 51629          	K2V      	K1.5V - K2V      	21 36 41.244	-50 50 43.39	346.4153	-46.4331	 68.40	 0.58	14.62	21 36 41.41	-50 50 43.5	 1.6	n	5053	 4.62	-0.18	 1.90	 	 0.306	-5.1	 	 1.56	-4.702	 2.01	Simbad	 7.14	 0.88	 0.94	 0.514	 0.401	 0.263	 5.518	 0.035	A	 5.137	 0.053	A	 4.970	 0.021	A	  0	SED	 5.9e-01	 1.3e-02	 1.9e-01	 2.4e-02	 3.2e+00	 2.0e-01	 2.9e-01	 3.7e-03	 8.6e-02	 2.4e-03	 4.8e-01	 9	 1.2e-01	25	        	  	 7.3e-02	 1.5e-03	 1.9e-02	 5.3e-03
     123	107350	206860	HN Peg              	G0V      	G0IV -  G0V      	21 44 31.329	+14 46 18.98	 69.8594	-28.2693	 55.91	 0.45	17.89	21 44 31.27	+14 46 19.4	 1.0	e	5952	 4.44	-0.07	 9.70	 	 1.090	-4.4	 	 0.24	-4.480	 0.53	Simbad	 5.96	 0.59	 0.66	 0.377	 0.186	 0.314	 4.793	 0.035	E	 4.598	 0.036	E	 4.559	 0.038	A	  0	SED	 8.7e-01	 1.0e-02	 1.9e-01	 2.9e-02	 4.6e+00	 3.3e-01	 4.4e-01	 6.0e-03	 1.3e-01	 3.3e-03	 6.5e-01	 7	 1.3e-01	20	        	  	 1.1e-01	 2.2e-03	 2.8e-02	 3.2e-03
     124	107649	207129	HR 8323             	G2V      	G0V              	21 48 15.751	-47 18 13.02	350.8781	-49.1061	 62.52	 0.35	15.99	21 48 15.88	-47 18 11.4	 2.1	E	5912	 4.44	-0.01	 3.00	:	 1.258	-5.7	 	 1.40	-5.020	 6.98	Simbad	 5.57	 0.60	 0.66	 0.383	 0.190	 0.337	 4.720	 0.176	C	 4.306	 0.076	E	 4.236	 0.240	D	  1	SED	 1.2e+00	 1.7e-02	 2.6e-01	 3.1e-02	 7.1e+00	 5.9e-01	 6.3e-01	 8.2e-03	 2.0e-01	 4.5e-03	 9.0e-01	 6	 2.0e-01	12	 3.0e-01	14	 1.6e-01	 3.2e-03	 2.8e-01	 2.2e-02
     125	108870	209100	epsilon Ind A       	K5V      	K3V - K4V        	22 03 21.658	-56 47 09.52	336.1926	-48.0449	276.06	 0.28	 3.62	22 03 21.72	-56 47 09.9	 0.6	n	4629	 4.36	-0.06	 2.00	:	 0.215	-5.5	 	 3.66	-4.851	     	Simbad	 4.69	 1.06	 1.15	 0.603	 0.618	 0.212	 2.894	 0.292	D	 2.349	 0.214	C	 2.237	 0.240	D	  0	SED	 8.1e+00	 5.6e-02	 1.9e+00	 3.3e-02	        	        	        	        	        	        	 5.7e+00	 5	 1.4e+00	 5	 1.8e-01	23	 9.8e-01	 2.0e-02	 1.1e-01	 9.5e-03
     126	109378	210277	LTT 8887            	G0       	G0V, G8IV/V - G7V	22 09 29.866	-07 32 55.15	 52.3504	-46.9651	 46.38	 0.48	21.56	22 09 30.07	-07 32 54.1	 3.2	e	5540	 4.39	 0.22	 1.80	 	 1.002	    	 	     	-5.101	     	Simbad	 6.54	 0.77	 0.77	 0.466	 0.285	 0.369	 5.275	 0.024	A	 4.957	 0.031	A	 4.799	 0.020	A	  0	SED	 6.5e-01	 3.4e-03	        	        	 3.7e+00	 2.4e-01	 3.4e-01	 4.9e-03	 9.8e-02	 2.5e-03	 5.3e-01	 9	        	  	        	  	 8.2e-02	 1.7e-03	 7.9e-03	 2.3e-03
     127	109422	210302	tau PsA             	F6V      	F6V              	22 10 08.780	-32 32 54.27	 14.1234	-54.8142	 54.71	 0.28	18.28	22 10 08.87	-32 32 53.3	 1.5	n	6339	 4.15	 0.08	13.60	 	 2.801	    	 	     	-4.823	 3.53	Simbad	 4.94	 0.49	 0.54	 0.313	 0.167	 0.430	 3.930	 0.302	D	 3.639	 0.262	D	 3.704	 0.292	D	  1	SED	 1.7e+00	 3.4e-02	 4.0e-01	 1.8e-03	 7.7e+00	 3.2e-01	 1.2e+00	 1.8e-02	 2.6e-01	 5.8e-03	 1.2e+00	 5	 3.0e-01	12	        	  	 2.1e-01	 4.4e-03	 1.1e-02	 5.7e-03
     128	110109	211415	HR 8501             	G1V      	G0V - G3V        	22 18 15.614	-53 37 37.46	339.0111	-51.3872	 72.54	 0.36	13.79	22 18 15.94	-53 37 35.8	 3.3	n	5870	 4.45	-0.19	 2.20	 	 1.144	-5.6	 	 1.32	-4.918	 5.09	Simbad	 5.36	 0.61	 0.70	 0.389	 0.178	 0.303	 4.426	 0.260	D	 3.925	 0.248	D	 3.913	 0.272	D	  0	SED	 1.7e+00	 1.4e-02	 4.2e-01	 2.6e-02	 9.9e+00	 9.2e-01	 8.9e-01	 1.2e-02	 2.7e-01	 5.4e-03	 1.3e+00	 5	 3.1e-01	10	        	  	 2.2e-01	 4.6e-03	 2.8e-02	 5.7e-03
     129	113357	217014	51 Peg              	G5V      	G2IV - G5V       	22 57 27.980	+20 46 07.79	 90.0626	-34.7273	 64.07	 0.38	15.61	22 57 28.27	+20 46 05.4	 4.7	n	5791	 4.36	 0.20	 2.60	 	 1.368	-7.1	 	13.58	-5.074	 7.98	Simbad	 5.45	 0.67	 0.69	 0.416	 0.233	 0.371	 4.655	 0.296	D	 4.234	 0.270	D	 3.911	 0.021	A	  1	SED	 1.5e+00	 4.6e-03	 3.2e-01	 1.5e-02	 8.6e+00	 8.6e-01	 7.8e-01	 1.1e-02	 2.2e-01	 4.6e-03	 1.1e+00	 6	 2.5e-01	13	        	  	 1.9e-01	 3.8e-03	 2.8e-02	 4.9e-03
     130	113576	217357	LHS 3885            	K5/M0V   	K5V - M0.5V      	23 00 16.122	-22 31 27.65	 37.1386	-64.4142	121.69	 0.69	 8.22	23 00 16.21	-22 31 26.8	 1.5	s	3746	 5.00	-1.50	 3.00	:	 0.124	    	 	     	-4.630	     	Simbad	 7.88	 1.38	 1.63	 0.798	 0.700	 0.057	 5.346	 0.021	A	 4.696	 0.076	E	 4.478	 0.016	A	  0	SED	 1.0e+00	 7.0e-03	 2.1e-01	 6.3e-02	 5.2e+00	 4.2e-01	 5.2e-01	 7.2e-03	 1.6e-01	 3.8e-03	 6.7e-01	 9	 2.6e-01	23	        	  	 1.3e-01	 2.6e-03	 1.9e-02	 2.9e-03
     131	114948	219482	HR 8843             	F7V      	F6V - F8V        	23 16 57.686	-62 00 04.32	320.6226	-51.7597	 48.69	 0.33	20.54	23 16 57.44	-62 00 05.8	 2.3	e	6249	 4.31	-0.21	 9.00	:	 1.867	-4.4	 	 0.18	-4.434	 0.38	Simbad	 5.64	 0.52	 0.59	 0.337	 0.161	 0.355	 5.100	 0.250	D	 4.606	 0.228	D	 4.437	 0.015	E	  0	SED	 9.5e-01	 7.6e-03	 2.3e-01	 2.7e-02	 5.2e+00	 4.2e-01	 5.0e-01	 6.5e-03	 1.6e-01	 3.5e-03	 7.4e-01	 6	 1.8e-01	14	        	  	 1.3e-01	 2.7e-03	 6.9e-02	 5.5e-03
     132	116745	222237	LHS 3994            	K3V      	K3V              	23 39 37.389	-72 43 19.76	310.1686	-43.3827	 87.56	 0.51	11.42	23 39 37.23	-72 43 19.5	 0.8	n	4750	 4.51	-0.30	     	 	 0.221	-5.5	 	 3.44	-4.959	     	Simbad	 7.09	 0.99	 1.11	 0.568	 0.526	 0.243	 5.249	 0.018	A	 4.745	 0.061	E	 4.581	 0.029	A	  0	SED	 8.2e-01	 1.2e-02	 2.6e-01	 3.4e-02	 4.5e+00	 2.0e-01	 4.2e-01	 6.5e-03	 1.3e-01	 2.9e-03	 5.9e-01	 6	 1.2e-01	18	        	  	 1.0e-01	 2.1e-03	 1.7e-02	 2.5e-03
     133	120005	 79211	CCDM J09144+5241B   	K2       	K7V, M0V - M0.5V 	09 14 24.696	+52 41 11.09	164.9346	 42.6723	156.45	 8.58	 6.39	09 14 24.64	+52 41 11.5	 0.7	n	3769	 4.71	-0.40	 2.90	 	 0.086	-4.1	 	 1.01	-4.420	     	Simbad	 7.70	 1.42	 1.72	 0.858	 0.626	 0.076	 4.779	 0.174	C	 4.043	 0.206	C	 4.136	 0.020	E	  0	SED	 1.1e+00	 1.7e-01	 3.2e-01	 2.5e-02	 9.3e+00	 6.7e-01	        	        	        	        	        	  	        	  	        	  	 1.9e-01	 3.8e-03	 2.1e-02	 2.7e-03

#Table	J_A_A_555_A11_table3b:
#Name: J/A+A/555/A11/table3b
#Title: Additional near-infrared photometry
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	HIP	(I6)	Hipparcos (HIP) catalogue number	[ucd=meta.id;meta.main]
#Column	HR	(A4)	? Harvard Revised (HR) photometry catalogue also Bright Star (BS) catalogue number	[ucd=meta.id]
#Column	Jmag	(F6.3)	? Johnson J magnitude (1.25{mu}m)	[ucd=phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	? Johnson H magnitude (1.63{mu}m)	[ucd=phot.mag;em.IR.H]
#Column	Kmag	(F6.3)	? Johnson K magnitude (2.19{mu}m)	[ucd=phot.mag;em.IR.K]
#Column	Lmag	(F6.3)	? Johnson L magnitude (3.40{mu}m)	[ucd=phot.mag;em.IR.3-4um]
#Column	Lpmag	(F5.2)	? Johnson L' magnitude (3.57{mu}m)	[ucd=phot.mag;em.IR.3-4um]
#Column	Mmag	(F6.3)	? Johnson M magnitude (5.0{mu}m)	[ucd=phot.mag;em.IR.4-8um]
#Column	Refs	(A4)	References to the data (1)	[ucd=meta.ref;pos.frame]
recno	HIP	HR	Jmag	Hmag	Kmag	Lmag	Lpmag	Mmag	Refs
 	 	 	mag	mag	mag	mag	mag	mag	
--------	------	----	------	------	------	------	-----	------	----
       1	   910	33  	 3.950	 3.680	 3.630	 3.590	 3.58	      	1
       2	   910	33  	 3.964	 3.689	 3.636	 3.600	 3.60	      	2
       3	   910	33  	 3.966	 3.672	 3.647	 3.611	     	      	3,4
       4	   910	33  	 3.943	 3.679	 3.639	 3.617	     	 3.657	5
       5	  3821	219 	 2.350	 2.020	 1.960	      	     	      	1
       6	  3821	219 	 2.466	      	 2.085	 2.065	     	      	6
       7	  7513	458 	 3.110	      	 2.840	      	 2.80	      	1
       8	  7513	458 	 3.166	      	 2.874	 2.863	     	      	6
       9	  8768	    	 6.120	 5.387	 5.240	      	     	      	3
      10	  8768	    	 6.015	 5.397	 5.206	 5.126	     	      	7
      11	  8768	    	 6.110	 5.390	 5.210	      	 5.07	      	8
      12	 10138	637 	 4.630	 4.210	 4.140	 4.100	     	      	9
      13	 12777	799 	 3.340	 3.070	 2.980	 2.960	     	      	1
      14	 13402	857 	 4.500	 4.110	 4.020	 3.970	     	      	9
      15	 15330	1006	 4.382	 4.036	 3.980	 3.947	     	      	3,4
      16	 15330	1006	 4.423	 4.088	 4.016	      	     	      	5
      17	 15330	1006	 4.340	 4.020	 3.970	 3.940	     	      	9
      18	 15371	1010	 4.130	 3.820	 3.770	 3.730	     	      	9
      19	 19849	1325	 2.962	      	 2.452	 2.428	     	      	6
      20	 23311	1614	 4.350	 3.900	 3.800	 3.750	     	      	9
      21	 25110	1686	 4.190	 3.970	 3.930	 3.910	     	      	9,10
      22	 28103	2085	 3.100	 2.950	 2.900	 2.870	     	      	1
      23	 28103	2085	 3.101	 2.953	 2.907	 2.878	     	 2.895	5
      24	 28103	2085	 3.080	 2.940	 2.910	 2.880	     	      	9,10
      25	 32439	2401	 4.450	 4.200	 4.160	 4.140	     	      	9
      26	 32480	2483	 4.230	 3.970	 3.930	      	     	      	2,10
      27	 34017	2643	 4.890	 4.550	 4.520	      	     	      	1
      28	 34017	2643	 4.937	      	 4.565	 4.624	     	      	6
      29	 34065	2667	 4.455	 4.148	 4.081	      	     	      	5
      30	 35136	2721	 4.475	 4.180	 4.126	      	 4.08	      	2
      31	 35136	2721	 4.480	 4.130	 4.100	      	     	      	10
      32	 38382	3064	 3.979	 3.685	 3.630	      	     	      	11
      33	 40693	3259	 4.590	 4.220	 4.170	 4.110	     	      	9
      34	 40843	3262	 4.180	 3.940	 3.920	 3.900	     	      	9
      35	 42438	3391	 4.550	 4.210	 4.190	      	     	      	10
      36	 43587	3522	 4.590	 4.140	 4.070	 3.980	     	      	1
      37	 45333	3648	 4.060	 3.760	 3.710	      	     	      	10
      38	 45333	3648	 4.060	 3.760	 3.710	 3.690	     	      	9
      39	 49908	    	 3.980	 3.320	 3.190	 3.110	     	      	12
      40	 51459	4112	 3.840	 3.580	 3.540	      	     	      	9,10
      41	 51502	4084	 4.470	 4.280	 4.240	      	     	      	10
      42	 51502	4084	 4.470	 4.280	 4.240	 4.230	     	      	9
      43	 57939	4550	 4.920	 4.440	 4.380	 4.340	 4.34	 4.410	1
      44	 57939	4550	 4.957	 4.466	 4.400	 4.350	 4.38	 4.410	2
      45	 57939	4550	 4.870	 4.455	 4.385	 4.340	     	      	13
      46	 57939	4550	 4.890	 4.430	 4.370	 4.340	     	      	12
      47	 62207	4845	 4.910	 4.550	 4.500	      	     	      	1
      48	 62207	4845	 4.815	 4.530	 4.485	 4.500	     	      	11
      49	 65026	    	 5.250	 4.700	 4.505	      	     	      	10
      50	 65721	5072	 3.710	 3.320	 3.250	      	 3.21	      	1
      51	 65721	5072	 3.759	      	 3.289	 3.282	     	      	6
      52	 67275	5185	 3.684	      	 3.393	 3.390	     	      	6
      53	 70319	5384	 5.130	 4.740	 4.680	 4.610	 4.61	 4.620	1
      54	 70319	5384	 5.027	 4.713	 4.662	 4.637	     	      	11
      55	 70319	5384	 5.149	 4.788	 4.718	 4.703	     	 4.708	5
      56	 72567	5534	 4.790	 4.530	 4.480	      	     	      	10
      57	 72603	5530	 4.410	 4.190	 4.160	 4.100	     	 4.130	1
      58	 72603	5530	 4.416	 4.211	 4.155	 4.104	     	 4.153	5
      59	 72603	5530	 4.400	 4.180	 4.130	      	     	      	10
      60	 72603	5530	 4.350	 4.140	 4.110	 4.100	     	      	9
      61	 73184	5568	 3.830	 3.240	 3.170	 3.080	     	      	1
      62	 73996	5634	 4.120	 3.900	 3.880	 3.890	     	      	1
      63	 73996	5634	 4.094	 3.907	 3.866	      	     	      	11
      64	 73996	5634	 4.090	 3.890	 3.860	 3.850	     	      	9
      65	 73996	5634	 4.193	      	 3.912	 3.918	     	      	6
      66	 78459	5968	 4.241	 3.940	 3.877	      	     	      	11
      67	 82860	6315	 3.900	 3.640	 3.590	 3.570	     	      	9
      68	 88972	6806	 4.770	 4.290	 4.240	 4.160	     	      	1
      69	 89042	6761	 4.410	 4.120	 4.080	 4.010	     	      	9
      70	 92043	7061	 3.320	      	 3.060	      	 3.03	      	1
      71	 92043	7061	 3.300	 3.080	 3.040	 3.010	     	      	9
      72	 92043	7061	 3.374	      	 3.092	 3.090	     	      	6
      73	 96441	7469	 3.750	      	 3.520	      	 3.47	      	1
      74	 96441	7469	 3.803	      	 3.551	 3.527	     	      	6
      75	 98959	7644	 4.958	 4.617	 4.553	      	     	      	5
      76	 99240	7665	 2.317	 1.990	 1.924	 1.877	     	 1.950	5
      77	 99240	7665	 2.326	 1.953	 1.897	 1.870	     	      	4
      78	104214	8085	 3.100	 2.440	 2.350	      	     	      	1
      79	104217	8086	 3.530	 2.830	 2.700	      	     	      	1
      80	107649	8323	 4.470	 4.200	 4.140	 4.090	     	      	9
      81	109422	8447	 4.030	 3.820	 3.780	 3.770	     	      	9
      82	113357	8729	 4.360	 4.030	 3.970	      	     	      	1

#Table	J_A_A_555_A11_table5:
#Name: J/A+A/555/A11/table5
#Title: Herschel/PACS AORs
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	HIP	(I6)	Hipparcos (HIP) catalogue number	[ucd=meta.id;meta.main]
#Column	Channels	(A7)	Combination of PACS channels	[ucd=instr.bandpass]
#Column	ObsID1	(I10)	Herschel identification of scan 1	[ucd=meta.id;obs]
#Column	ObsID2	(I10)	? Herschel identification of scan 2	[ucd=meta.id;obs]
#Column	t.int	(I4)	On source integration time	[ucd=time.expo]
recno	HIP	Channels	ObsID1	ObsID2	t.int
 	 	 	 	 	s
--------	------	-------	----------	----------	----
       1	   171	100/160	1342212800	1342212801	 900
       2	   544	100/160	1342213512	1342213513	1440
       3	   910	100/160	1342199875	1342199876	 360
       4	  2941	100/160	1342212844	1342212845	 540
       5	  3093	 70/160	1342213242	1342213243	 180
       6	  3093	100/160	1342213244	1342213245	 540
       7	  3497	 70/160	1342212704	1342212705	 540
       8	  3497	100/160	1342212706	1342212707	1440
       9	  3821	100/160	1342213227	1342213228	1080
      10	  3909	100/160	1342211150	1342211151	 540
      11	  4148	 70/160	1342212840	1342212841	 360
      12	  4148	100/160	1342212842	1342212843	1440
      13	  7513	100/160	1342223326	1342223327	 360
      14	  7978	 70/160	1342212838	1342212839	 360
      15	  7978	100/160	1342187141	          	4714
      16	  7978	100/160	1342187139	1342187140	 720
      17	  8768	 70/160	1342213645	1342213646	 180
      18	  8768	100/160	1342213647	1342213648	1440
      19	 10138	 70/160	1342214175	1342214176	 180
      20	 10138	100/160	1342214177	1342214178	 720
